Date,Open,High,Low,Close,Adj Close,Volume
2002-07-01,160.0,163.0,159.0,161.75,119.522346,659631.0
2002-07-02,161.050003,163.350006,160.0,160.399994,118.524788,282660.0
2002-07-03,161.0,162.0,158.850006,159.800003,118.081383,500553.0
2002-07-04,159.149994,160.899994,157.5,158.0,116.751343,284181.0
2002-07-05,158.050003,159.75,157.100006,157.550003,116.4188,252587.0
2002-07-08,157.649994,164.350006,157.649994,163.550003,120.852364,587271.0
2002-07-09,164.800003,166.0,160.600006,160.949997,118.931198,986722.0
2002-07-10,161.149994,161.899994,158.800003,160.300003,118.450851,397472.0
2002-07-11,160.800003,161.899994,157.5,158.100006,116.825256,332974.0
2002-07-12,160.199997,160.199997,157.550003,157.949997,116.714378,148772.0
2002-07-15,158.25,158.25,154.100006,154.899994,114.460663,268573.0
2002-07-16,156.0,156.0,150.550003,151.75,112.132973,1001444.0
2002-07-17,151.350006,151.600006,148.199997,149.25,110.285675,600910.0
2002-07-18,148.649994,151.0,148.649994,150.0,110.839874,422730.0
2002-07-19,150.850006,151.0,149.600006,150.199997,110.987656,332233.0
2002-07-22,150.100006,150.100006,142.0,142.699997,105.445663,585861.0
2002-07-23,143.0,144.5,140.0,141.949997,104.891457,490268.0
2002-07-24,142.0,142.0,135.649994,137.550003,101.640175,664749.0
2002-07-25,140.0,140.25,135.0,136.399994,100.79039,887369.0
2002-07-26,135.0,138.399994,133.649994,136.899994,101.159851,788742.0
2002-07-29,138.399994,138.399994,132.25,135.350006,100.014526,618561.0
2002-07-30,135.199997,137.949997,133.149994,133.949997,98.979996,760305.0
2002-07-31,131.600006,134.0,129.300003,132.75,98.093285,521095.0
2002-08-01,133.199997,134.800003,130.399994,130.850006,96.689316,219736.0
2002-08-02,130.050003,136.25,129.199997,135.5,100.125366,694319.0
2002-08-05,135.5,139.5,135.0,138.800003,102.56382,1575370.0
2002-08-06,137.949997,139.25,134.649994,138.149994,102.083511,453280.0
2002-08-07,140.100006,140.800003,137.199997,137.699997,101.751015,298970.0
2002-08-08,142.399994,142.399994,134.75,135.0,99.755898,318460.0
2002-08-09,133.75,136.300003,131.300003,134.649994,99.497231,449655.0
2002-08-12,134.600006,137.399994,134.300003,136.399994,100.79039,313294.0
2002-08-13,139.0,139.0,135.550003,136.300003,100.716507,294362.0
2002-08-14,135.649994,136.899994,135.050003,136.350006,100.753441,157429.0
2002-08-16,137.5,137.5,134.600006,136.300003,100.716507,403135.0
2002-08-19,136.0,137.800003,135.800003,136.300003,100.716507,365293.0
2002-08-20,136.850006,137.350006,135.850006,136.649994,100.975113,237879.0
2002-08-21,136.399994,140.800003,136.149994,139.199997,102.859406,815917.0
2002-08-22,140.0,141.25,139.149994,139.899994,103.37664,571086.0
2002-08-23,140.0,140.75,138.600006,140.100006,103.524437,330367.0
2002-08-26,140.25,142.149994,139.600006,140.25,103.635277,415246.0
2002-08-27,140.0,140.600006,138.050003,138.800003,102.56382,368890.0
2002-08-28,138.0,138.5,135.399994,137.100006,101.307663,463241.0
2002-08-29,137.800003,138.0,136.199997,136.550003,100.901245,368255.0
2002-08-30,137.75,138.600006,136.199997,138.100006,102.046577,303979.0
2002-09-02,139.199997,140.5,138.399994,139.850006,103.339699,249037.0
2002-09-03,140.550003,141.5,139.0,139.350006,102.97023,378633.0
2002-09-04,138.550003,139.5,137.300003,137.449997,101.566261,350894.0
2002-09-05,140.0,143.350006,137.399994,141.100006,104.26339,1111490.0
2002-09-06,141.0,142.75,137.800003,138.399994,102.268242,891811.0
2002-09-09,139.600006,139.75,136.800003,138.050003,102.009636,330768.0
2002-09-11,138.25,142.300003,138.25,141.699997,104.706734,523877.0
2002-09-12,143.350006,147.449997,140.600006,146.600006,108.327507,2199080.0
2002-09-13,145.149994,146.5,144.199997,145.0,107.145218,465067.0
2002-09-16,146.0,146.800003,141.149994,142.550003,105.334824,384077.0
2002-09-17,143.300003,145.0,142.600006,143.300003,105.889046,141430.0
2002-09-18,143.0,144.0,139.5,139.850006,103.339699,341382.0
2002-09-19,139.800003,141.0,137.5,138.75,102.526871,290516.0
2002-09-20,137.5,139.449997,136.550003,138.600006,102.416054,333817.0
2002-09-23,139.100006,140.0,137.0,138.699997,102.489937,245350.0
2002-09-24,137.0,138.350006,136.649994,136.949997,101.196815,331935.0
2002-09-25,135.600006,136.899994,135.100006,136.449997,100.827332,234198.0
2002-09-26,136.600006,137.449997,135.800003,136.449997,100.827332,213214.0
2002-09-27,138.300003,139.5,136.399994,139.050003,102.748589,323951.0
2002-09-30,139.100006,139.100006,137.0,137.75,101.787949,233684.0
2002-10-01,136.550003,138.649994,136.550003,138.149994,102.083511,238998.0
2002-10-03,137.300003,139.100006,136.850006,137.649994,101.714043,214666.0
2002-10-04,137.600006,138.75,137.25,138.449997,102.305199,138801.0
2002-10-07,138.25,142.0,138.149994,141.850006,104.817566,337084.0
2002-10-08,142.0,143.0,140.25,140.899994,104.115593,287864.0
2002-10-09,141.699997,141.75,140.100006,140.699997,103.967796,228373.0
2002-10-10,141.350006,142.0,137.699997,140.75,104.004738,208142.0
2002-10-11,143.0,143.0,139.050003,141.0,104.189499,206005.0
2002-10-14,141.75,144.199997,141.75,143.0,105.667351,319549.0
2002-10-16,144.5,145.449997,143.649994,144.5,106.775749,651961.0
2002-10-17,144.0,144.899994,142.800003,143.550003,106.073761,240449.0
2002-10-18,145.0,146.449997,143.5,145.300003,107.366905,517791.0
2002-10-21,146.0,146.5,144.100006,144.550003,106.812706,359599.0
2002-10-22,145.0,145.5,139.399994,139.949997,103.413597,396130.0
2002-10-23,140.0,140.899994,137.25,137.600006,101.677116,531664.0
2002-10-24,138.649994,139.0,137.0,137.399994,101.529297,349402.0
2002-10-25,137.75,137.75,134.5,135.399994,100.051445,264930.0
2002-10-28,140.0,140.149994,129.449997,130.5,96.430687,669608.0
2002-10-29,133.800003,154.100006,129.800003,133.699997,98.795258,703175.0
2002-10-30,134.300003,135.25,130.600006,131.699997,97.317421,319017.0
2002-10-31,132.0,136.699997,131.300003,132.899994,98.204124,1517502.0
2002-11-01,130.0,139.199997,130.0,138.699997,102.489937,1266016.0
2002-11-04,139.899994,139.899994,138.199997,138.949997,102.674667,193587.0
2002-11-05,140.5,143.649994,137.5,142.600006,105.371788,1002385.0
2002-11-07,143.0,144.600006,142.050003,143.600006,106.110725,649357.0
2002-11-08,141.300003,143.199997,139.199997,142.149994,105.039261,975635.0
2002-11-11,143.0,143.0,140.100006,141.550003,104.595894,209635.0
2002-11-12,140.5,144.449997,140.199997,143.899994,106.332375,294950.0
2002-11-13,144.75,146.850006,144.0,145.850006,107.773308,902425.0
2002-11-14,146.5,148.5,146.399994,146.949997,108.586121,1222680.0
2002-11-15,148.149994,154.949997,147.5,153.550003,113.463097,1295599.0
2002-11-18,153.0,155.899994,150.649994,151.800003,112.169968,749818.0
2002-11-20,153.800003,157.899994,151.75,152.399994,112.613312,965688.0
2002-11-21,153.449997,155.449997,152.75,154.5,114.165054,759133.0
2002-11-22,155.399994,156.550003,153.100006,154.050003,113.832542,941793.0
2002-11-25,155.0,156.5,153.600006,155.100006,114.608406,472767.0
