Date,Open,High,Low,Close,Adj Close,Volume
2003-05-08,10.9714,11.2,10.1714,10.4,1.508579,187943.0
2003-05-09,10.6286,10.7429,10.4,10.7429,1.558319,114800.0
2003-05-12,10.7429,11.7714,10.7429,11.4286,1.657783,752170.0
2003-05-13,11.7714,11.8857,11.3143,11.4286,1.657783,526229.0
2003-05-14,11.6571,13.1429,11.4286,12.4571,1.806973,797615.0
2003-05-15,12.5714,12.8,12.3429,12.4571,1.806973,868013.0
2003-05-16,12.5714,12.8,12.1143,12.3429,1.790408,446810.0
2003-05-19,12.5714,12.6857,12.0,12.1143,1.757248,445552.0
2003-05-20,12.0,12.2286,11.6571,11.7714,1.707508,262186.0
2003-05-21,12.0,13.0286,11.8857,12.8,1.856713,598364.0
2003-05-22,13.1429,13.8286,12.4571,13.7143,1.989337,1612429.0
2003-05-23,14.1714,14.4,13.7143,14.2857,2.072222,904730.0
2003-05-26,14.5143,15.3143,14.4,15.0857,2.188267,1251601.0
2003-05-27,15.5429,15.5429,14.2857,14.4,2.088802,1049294.0
2003-05-28,14.8571,14.9714,14.4,14.6286,2.121961,574205.0
2003-05-29,14.8571,15.4286,14.7429,15.2,2.204846,1040854.0
2003-05-30,15.3143,16.1143,15.3143,15.6571,2.271151,1371874.0
2003-06-02,15.8857,16.799999,15.7714,16.1143,2.337471,1529006.0
2003-06-03,16.4571,16.5714,15.4286,15.6571,2.271151,894202.0
2003-06-04,16.0,16.2286,15.6571,16.0,2.320891,810372.0
2003-06-05,15.7714,16.342899,15.6571,15.6571,2.271151,815897.0
2003-06-06,15.6571,16.1143,15.5429,15.6571,2.271151,473321.0
2003-06-09,15.8857,17.257099,15.5429,17.028601,2.470096,2252566.0
2003-06-10,17.371401,17.7143,15.5429,15.7714,2.287731,3064916.0
2003-06-11,16.2286,16.914301,16.0,16.1143,2.337471,1080908.0
2003-06-12,16.1143,16.914301,16.1143,16.4571,2.387196,1091159.0
2003-06-13,17.371401,17.371401,16.2286,16.342899,2.37063,513633.0
2003-06-16,16.5714,16.5714,15.8857,16.1143,2.337471,494274.0
2003-06-17,16.4571,16.4571,16.0,16.1143,2.337471,397432.0
2003-06-18,16.2286,16.342899,15.8857,16.0,2.320891,771932.0
2003-06-19,16.0,16.5714,16.0,16.2286,2.35405,876132.0
2003-06-20,16.2286,16.685699,16.1143,16.4571,2.387196,978984.0
2003-06-23,16.5714,17.7143,16.342899,16.799999,2.436935,2939242.0
2003-06-24,16.799999,19.200001,16.799999,18.971399,2.751909,4740127.0
2003-06-25,20.2286,20.4571,19.085699,19.8857,2.884534,4424727.0
2003-06-26,20.342899,20.685699,19.657101,19.7714,2.867954,2194325.0
2003-06-27,20.1143,20.342899,18.971399,20.1143,2.917694,2389118.0
2003-06-30,21.7143,21.9429,20.4571,21.371401,3.100044,2949997.0
2003-07-01,21.9429,23.7714,21.1429,23.314301,3.381872,4565928.0
2003-07-02,24.0,28.0,24.0,26.628599,3.86263,9536891.0
2003-07-03,26.971399,28.342899,25.257099,25.8286,3.746585,4809380.0
2003-07-04,23.200001,26.2857,23.200001,25.1429,3.64712,3379277.0
2003-07-07,26.2857,26.971399,24.685699,26.628599,3.86263,3654417.0
2003-07-08,27.314301,27.4286,25.257099,25.6,3.713425,2624569.0
2003-07-09,25.485701,26.0571,24.342899,24.685699,3.580801,2894077.0
2003-07-10,24.914301,25.257099,24.1143,24.342899,3.531076,1788381.0
2003-07-11,24.2286,25.6,24.2286,24.342899,3.531076,1829012.0
2003-07-14,25.1429,25.6,24.2286,25.028601,3.630541,2215126.0
2003-07-15,25.028601,25.7143,23.7714,24.914301,3.613961,2406232.0
2003-07-16,25.028601,26.0571,24.685699,25.8286,3.746585,3095117.0
2003-07-17,26.2857,26.971399,25.1429,25.371401,3.680266,3804016.0
2003-07-18,25.485701,25.7143,24.2286,24.799999,3.597381,2426476.0
2003-07-21,25.6,26.2857,23.5429,23.7714,3.448177,1584932.0
2003-07-22,23.5429,23.657101,22.971399,23.200001,3.365292,1800538.0
